,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Unnamed: 11_level_0,Unnamed: 12_level_0,Unnamed: 13_level_0,Unnamed: 14_level_0,Unnamed: 15_level_0,Unnamed: 16_level_0,Unnamed: 17_level_0,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
14,15.0,Memphis Grizzlies*,82,19905,0.458,11.5,0.816,0.305,0.202,0.13,0.179,0.184,0.485,0.625,0.404,0.419,0.386,0.339,0.528,0.029,173,0.263,1074,0.865,0.262,0.383,22.0,2.0
15,16.0,Miami Heat,82,19730,0.456,12.8,0.738,0.294,0.141,0.118,0.184,0.262,0.499,0.629,0.438,0.425,0.386,0.335,0.481,0.047,277,0.238,860,0.905,0.318,0.375,17.0,1.0
16,17.0,Milwaukee Bucks*,82,19930,0.459,11.9,0.777,0.337,0.137,0.111,0.193,0.223,0.486,0.609,0.352,0.437,0.394,0.363,0.57,0.052,320,0.259,977,0.89,0.316,0.403,4.0,0.0
17,18.0,Minnesota Timberwolves,82,19805,0.438,12.0,0.821,0.284,0.176,0.122,0.234,0.179,0.461,0.624,0.36,0.408,0.367,0.332,0.557,0.054,332,0.217,826,0.825,0.217,0.368,12.0,0.0
18,19.0,New Orleans Pelicans*,82,19780,0.457,11.9,0.767,0.347,0.152,0.098,0.169,0.233,0.484,0.592,0.385,0.406,0.398,0.37,0.513,0.05,313,0.286,1052,0.875,0.239,0.412,17.0,0.0
19,20.0,New York Knicks,82,19855,0.428,13.7,0.76,0.239,0.146,0.125,0.246,0.24,0.454,0.588,0.363,0.397,0.41,0.347,0.55,0.035,213,0.198,715,0.836,0.187,0.351,16.0,1.0
20,21.0,Oklahoma City Thunder,82,19830,0.447,12.4,0.738,0.302,0.158,0.113,0.165,0.262,0.486,0.616,0.384,0.437,0.377,0.339,0.461,0.051,328,0.233,933,0.797,0.247,0.373,12.0,0.0
21,22.0,Orlando Magic,82,19755,0.453,12.0,0.765,0.315,0.184,0.094,0.172,0.235,0.486,0.613,0.385,0.384,0.416,0.347,0.48,0.052,315,0.241,929,0.868,0.26,0.373,11.0,0.0
22,23.0,Philadelphia 76ers,82,19805,0.408,12.4,0.681,0.318,0.172,0.068,0.114,0.319,0.449,0.592,0.318,0.325,0.317,0.32,0.52,0.051,318,0.257,938,0.873,0.178,0.341,16.0,0.0
23,24.0,Phoenix Suns,82,19880,0.452,13.1,0.709,0.293,0.139,0.125,0.153,0.291,0.497,0.644,0.373,0.429,0.382,0.341,0.443,0.045,291,0.237,1009,0.801,0.289,0.362,19.0,1.0
24,25.0,Portland Trail Blazers*,82,19855,0.45,14.2,0.684,0.247,0.134,0.112,0.19,0.316,0.491,0.652,0.411,0.402,0.392,0.362,0.495,0.034,227,0.193,834,0.776,0.249,0.391,14.0,0.0
25,26.0,Sacramento Kings,82,19855,0.455,11.5,0.796,0.299,0.222,0.094,0.181,0.204,0.484,0.655,0.355,0.417,0.395,0.341,0.503,0.066,391,0.239,937,0.837,0.299,0.367,12.0,0.0
26,27.0,San Antonio Spurs*,82,19955,0.468,12.5,0.731,0.276,0.203,0.103,0.148,0.269,0.505,0.636,0.461,0.403,0.394,0.367,0.544,0.028,172,0.239,999,0.919,0.287,0.425,10.0,0.0
27,28.0,Toronto Raptors*,82,19855,0.455,13.2,0.698,0.253,0.195,0.104,0.146,0.302,0.499,0.646,0.446,0.393,0.393,0.352,0.476,0.042,259,0.193,781,0.781,0.261,0.413,10.0,0.0
28,29.0,Utah Jazz,82,19705,0.447,12.6,0.726,0.296,0.173,0.096,0.161,0.274,0.486,0.673,0.332,0.395,0.363,0.343,0.473,0.066,401,0.214,830,0.9,0.275,0.376,18.0,1.0
29,30.0,Washington Wizards*,82,19955,0.462,12.6,0.797,0.286,0.142,0.138,0.23,0.203,0.488,0.658,0.385,0.409,0.389,0.36,0.578,0.05,327,0.22,879,0.889,0.279,0.371,12.0,0.0
30,,League Average,82,19839,0.449,12.8,0.732,0.288,0.165,0.103,0.175,0.268,0.485,0.628,0.383,0.403,0.394,0.35,0.52,0.047,293,0.228,903,0.843,0.253,0.387,14.4,0.4
