,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Unnamed: 11_level_0,Unnamed: 12_level_0,Unnamed: 13_level_0,Unnamed: 14_level_0,Unnamed: 15_level_0,Unnamed: 16_level_0,Unnamed: 17_level_0,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
11,12.0,Los Angeles Clippers,82,19855,0.457,12.1,0.77,0.307,0.19899999999999998,0.081,0.183,0.23,0.493,0.664,0.39299999999999996,0.369,0.368,0.33799999999999997,0.5479999999999999,0.085,502,0.22699999999999998,883,0.8640000000000001,0.254,0.319,18.0,0.0
12,13.0,Los Angeles Lakers*,82,19830,0.46299999999999997,12.7,0.78,0.256,0.20600000000000002,0.11800000000000001,0.19899999999999998,0.22,0.494,0.6659999999999999,0.428,0.441,0.373,0.35200000000000004,0.527,0.046,287,0.20600000000000002,878,0.8190000000000001,0.28600000000000003,0.41100000000000003,22.0,1.0
13,14.0,Memphis Grizzlies*,82,19880,0.47100000000000003,10.8,0.8640000000000001,0.309,0.244,0.107,0.204,0.136,0.49200000000000005,0.66,0.40700000000000003,0.39799999999999996,0.38799999999999996,0.33399999999999996,0.488,0.042,265,0.255,1071,0.9059999999999999,0.267,0.389,25.0,0.0
14,15.0,Miami Heat*,82,19780,0.48100000000000004,13.7,0.765,0.242,0.155,0.102,0.267,0.235,0.515,0.695,0.45799999999999996,0.40299999999999997,0.428,0.37,0.479,0.053,308,0.2,792,0.8190000000000001,0.327,0.435,11.0,1.0
15,16.0,Milwaukee Bucks,82,19830,0.43,12.8,0.784,0.268,0.165,0.12300000000000001,0.22699999999999998,0.21600000000000003,0.45399999999999996,0.585,0.37200000000000005,0.381,0.4,0.342,0.48,0.026000000000000002,160,0.22,797,0.882,0.299,0.395,11.0,0.0
16,17.0,Minnesota Timberwolves,82,19780,0.441,12.7,0.777,0.24100000000000002,0.233,0.099,0.204,0.223,0.45899999999999996,0.611,0.387,0.391,0.395,0.376,0.47600000000000003,0.034,207,0.195,780,0.779,0.204,0.45799999999999996,27.0,1.0
17,18.0,New Jersey Nets,82,20005,0.44,12.8,0.799,0.23600000000000002,0.213,0.12300000000000001,0.22699999999999998,0.201,0.46399999999999997,0.606,0.42200000000000004,0.384,0.39799999999999996,0.34299999999999997,0.55,0.052000000000000005,307,0.18899999999999997,677,0.8079999999999999,0.272,0.353,18.0,1.0
18,19.0,New Orleans Hornets*,82,19830,0.45899999999999996,12.8,0.8079999999999999,0.223,0.213,0.136,0.237,0.192,0.48200000000000004,0.657,0.401,0.402,0.436,0.36,0.523,0.036000000000000004,210,0.192,747,0.863,0.322,0.37,13.0,2.0
19,20.0,New York Knicks*,82,19780,0.457,13.5,0.6970000000000001,0.265,0.166,0.086,0.179,0.303,0.496,0.665,0.377,0.382,0.41100000000000003,0.368,0.475,0.054000000000000006,349,0.20600000000000002,860,0.821,0.27,0.424,12.0,0.0
20,21.0,Oklahoma City Thunder*,82,20005,0.46399999999999997,12.5,0.7879999999999999,0.284,0.159,0.126,0.218,0.212,0.495,0.6859999999999999,0.354,0.40399999999999997,0.40299999999999997,0.34700000000000003,0.488,0.07200000000000001,443,0.20800000000000002,825,0.848,0.187,0.354,11.0,0.0
21,22.0,Orlando Magic*,82,19830,0.461,14.1,0.672,0.253,0.158,0.096,0.16399999999999998,0.32799999999999996,0.507,0.6709999999999999,0.405,0.41100000000000003,0.41100000000000003,0.366,0.45399999999999996,0.065,388,0.18100000000000002,692,0.835,0.243,0.36700000000000005,18.0,1.0
22,23.0,Philadelphia 76ers*,82,19930,0.461,12.4,0.816,0.258,0.175,0.17,0.213,0.184,0.485,0.672,0.379,0.41200000000000003,0.405,0.355,0.557,0.051,323,0.19899999999999998,812,0.831,0.244,0.40299999999999997,15.0,0.0
23,24.0,Phoenix Suns,82,20005,0.47,13.4,0.7290000000000001,0.253,0.16699999999999998,0.11599999999999999,0.193,0.271,0.505,0.701,0.385,0.429,0.396,0.377,0.531,0.049,299,0.195,887,0.8690000000000001,0.263,0.41,15.0,0.0
24,25.0,Portland Trail Blazers*,82,19805,0.447,12.6,0.772,0.28300000000000003,0.168,0.115,0.20600000000000002,0.228,0.47700000000000004,0.645,0.387,0.37799999999999995,0.376,0.345,0.515,0.046,270,0.22,891,0.934,0.317,0.391,23.0,0.0
25,26.0,Sacramento Kings,82,19855,0.449,12.0,0.8170000000000001,0.265,0.21899999999999997,0.11199999999999999,0.221,0.183,0.475,0.68,0.36,0.401,0.38,0.335,0.48,0.047,299,0.21899999999999997,960,0.879,0.28600000000000003,0.40299999999999997,24.0,1.0
26,27.0,San Antonio Spurs*,82,19780,0.475,12.7,0.7390000000000001,0.264,0.201,0.106,0.16699999999999998,0.261,0.503,0.662,0.43,0.40700000000000003,0.4,0.397,0.507,0.028999999999999998,166,0.23399999999999999,988,0.858,0.36700000000000005,0.42100000000000004,7.0,0.0
27,28.0,Toronto Raptors,82,19780,0.465,11.8,0.838,0.325,0.157,0.11199999999999999,0.245,0.162,0.494,0.627,0.414,0.439,0.39399999999999996,0.316,0.534,0.053,325,0.262,1012,0.872,0.23399999999999999,0.337,12.0,0.0
28,29.0,Utah Jazz,82,19880,0.465,12.1,0.809,0.29600000000000004,0.18100000000000002,0.111,0.221,0.191,0.493,0.652,0.39799999999999996,0.396,0.406,0.34600000000000003,0.588,0.055,330,0.22899999999999998,910,0.862,0.184,0.368,16.0,1.0
29,30.0,Washington Wizards,82,19930,0.44299999999999995,12.2,0.828,0.281,0.171,0.129,0.247,0.172,0.465,0.648,0.353,0.382,0.38,0.332,0.46799999999999997,0.06,389,0.212,827,0.89,0.292,0.348,11.0,0.0
30,,League Average,82,19836,0.45899999999999996,12.6,0.778,0.276,0.17800000000000002,0.11,0.214,0.222,0.48700000000000004,0.65,0.392,0.39799999999999996,0.40299999999999997,0.358,0.518,0.049,297,0.222,883,0.86,0.27,0.39399999999999996,15.7,0.5
