,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Unnamed: 11_level_0,Unnamed: 12_level_0,Unnamed: 13_level_0,Unnamed: 14_level_0,Unnamed: 15_level_0,Unnamed: 16_level_0,Unnamed: 17_level_0,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
11,12.0,Los Angeles Clippers,82,19705,0.455,12.0,0.779,0.341,0.113,0.11699999999999999,0.20800000000000002,0.221,0.49,0.602,0.45799999999999996,0.36200000000000004,0.39399999999999996,0.332,0.563,0.046,281,0.267,992,0.8140000000000001,0.225,0.366,19.0,0.0
12,13.0,Los Angeles Lakers*,82,19830,0.457,12.1,0.773,0.311,0.15,0.121,0.191,0.22699999999999998,0.49200000000000005,0.597,0.436,0.426,0.406,0.341,0.49700000000000005,0.054000000000000006,344,0.233,860,0.812,0.231,0.382,18.0,1.0
13,14.0,Memphis Grizzlies,82,19905,0.469,10.5,0.852,0.37,0.168,0.11,0.203,0.14800000000000002,0.49200000000000005,0.605,0.43200000000000005,0.38299999999999995,0.395,0.337,0.433,0.048,301,0.297,1145,0.86,0.223,0.419,25.0,2.0
14,15.0,Miami Heat*,82,19880,0.45799999999999996,13.0,0.7809999999999999,0.272,0.114,0.14,0.256,0.21899999999999997,0.489,0.6409999999999999,0.445,0.39299999999999996,0.39899999999999997,0.34600000000000003,0.461,0.061,363,0.192,708,0.81,0.266,0.389,12.0,0.0
15,16.0,Milwaukee Bucks*,82,19980,0.436,13.0,0.741,0.28800000000000003,0.13,0.114,0.209,0.259,0.46399999999999997,0.56,0.41100000000000003,0.375,0.413,0.35600000000000004,0.495,0.028999999999999998,184,0.231,853,0.851,0.285,0.39799999999999996,9.0,1.0
16,17.0,Minnesota Timberwolves,82,19780,0.449,11.5,0.8290000000000001,0.308,0.166,0.146,0.21,0.171,0.47100000000000003,0.606,0.41200000000000003,0.39,0.374,0.341,0.475,0.037000000000000005,234,0.25,977,0.846,0.22399999999999998,0.358,21.0,2.0
17,18.0,New Jersey Nets,82,19780,0.429,11.4,0.8190000000000001,0.34600000000000003,0.126,0.11900000000000001,0.22899999999999998,0.18100000000000002,0.45399999999999996,0.568,0.379,0.365,0.368,0.318,0.496,0.054000000000000006,316,0.266,906,0.8809999999999999,0.318,0.361,14.0,3.0
18,19.0,New Orleans Hornets,82,19830,0.46399999999999997,12.3,0.77,0.318,0.121,0.127,0.204,0.23,0.495,0.606,0.43200000000000005,0.4,0.418,0.363,0.52,0.031,188,0.265,1059,0.828,0.203,0.423,10.0,0.0
19,20.0,New York Knicks,82,19880,0.455,13.4,0.688,0.327,0.087,0.071,0.203,0.312,0.504,0.614,0.39899999999999997,0.414,0.40299999999999997,0.34600000000000003,0.479,0.036000000000000004,233,0.271,1070,0.8490000000000001,0.204,0.377,13.0,1.0
20,21.0,Oklahoma City Thunder*,82,19805,0.462,11.5,0.815,0.332,0.125,0.135,0.223,0.185,0.49,0.612,0.43,0.406,0.39299999999999996,0.34,0.48,0.064,389,0.247,878,0.883,0.23199999999999998,0.33299999999999996,7.0,0.0
21,22.0,Orlando Magic*,82,19730,0.47,13.7,0.65,0.301,0.12300000000000001,0.08199999999999999,0.14400000000000002,0.35,0.521,0.63,0.46799999999999997,0.408,0.405,0.375,0.42100000000000004,0.057,345,0.22399999999999998,818,0.8370000000000001,0.282,0.42100000000000004,23.0,0.0
22,23.0,Philadelphia 76ers,82,19805,0.46,12.1,0.794,0.311,0.127,0.146,0.209,0.20600000000000002,0.491,0.615,0.42700000000000005,0.387,0.41600000000000004,0.34299999999999997,0.502,0.061,392,0.231,840,0.865,0.251,0.39899999999999997,22.0,1.0
23,24.0,Phoenix Suns*,82,19730,0.49200000000000005,12.5,0.7390000000000001,0.312,0.135,0.106,0.185,0.261,0.52,0.637,0.462,0.44,0.409,0.41200000000000003,0.509,0.064,380,0.23,918,0.8009999999999999,0.258,0.44299999999999995,13.0,1.0
24,25.0,Portland Trail Blazers*,82,19855,0.461,12.9,0.785,0.28600000000000003,0.111,0.133,0.255,0.215,0.49,0.625,0.425,0.408,0.41,0.354,0.494,0.044000000000000004,263,0.217,825,0.91,0.342,0.389,27.0,0.0
25,26.0,Sacramento Kings,82,19880,0.456,11.6,0.799,0.327,0.159,0.094,0.22,0.201,0.483,0.61,0.385,0.42700000000000005,0.38799999999999996,0.349,0.47100000000000003,0.037000000000000005,231,0.265,1064,0.882,0.251,0.418,17.0,0.0
26,27.0,San Antonio Spurs*,82,19780,0.473,12.2,0.768,0.312,0.146,0.10800000000000001,0.203,0.23199999999999998,0.508,0.649,0.431,0.38799999999999996,0.408,0.358,0.514,0.032,198,0.26899999999999996,1105,0.892,0.37,0.385,11.0,0.0
27,28.0,Toronto Raptors,82,19780,0.48200000000000004,12.6,0.789,0.308,0.133,0.111,0.23800000000000002,0.21100000000000002,0.512,0.64,0.45299999999999996,0.429,0.419,0.371,0.51,0.052000000000000005,307,0.23800000000000002,946,0.8420000000000001,0.215,0.44299999999999995,36.0,2.0
28,29.0,Utah Jazz*,82,19755,0.491,10.9,0.816,0.38299999999999995,0.121,0.092,0.22,0.184,0.519,0.637,0.42200000000000004,0.409,0.415,0.364,0.652,0.064,375,0.297,1161,0.841,0.205,0.45299999999999996,9.0,0.0
29,30.0,Washington Wizards,82,19830,0.449,12.6,0.8170000000000001,0.27899999999999997,0.14800000000000002,0.11599999999999999,0.27399999999999997,0.183,0.47100000000000003,0.619,0.359,0.40299999999999997,0.408,0.353,0.474,0.043,277,0.221,821,0.775,0.233,0.382,14.0,0.0
30,,League Average,82,19820,0.461,12.2,0.778,0.32,0.129,0.11,0.218,0.222,0.49200000000000005,0.613,0.42100000000000004,0.4,0.402,0.355,0.505,0.048,293,0.253,961,0.847,0.258,0.392,15.9,0.6
