,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Unnamed: 11_level_0,Unnamed: 12_level_0,Unnamed: 13_level_0,Unnamed: 14_level_0,Unnamed: 15_level_0,Unnamed: 16_level_0,Unnamed: 17_level_0,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
11,12.0,Indiana Pacers*,82,19855,0.465,13.5,0.728,0.24100000000000002,0.18600000000000003,0.107,0.19399999999999998,0.272,0.498,0.625,0.46399999999999997,0.41700000000000004,0.418,0.376,0.498,0.035,223,0.23399999999999999,938,0.838,0.258,0.40299999999999997,18.0,0.0
12,13.0,Los Angeles Clippers*,82,19755,0.475,14.3,0.6709999999999999,0.275,0.11800000000000001,0.081,0.19699999999999998,0.32899999999999996,0.525,0.6609999999999999,0.419,0.423,0.439,0.375,0.494,0.067,414,0.223,879,0.7859999999999999,0.198,0.423,17.0,2.0
13,14.0,Los Angeles Lakers,82,19705,0.45,12.6,0.705,0.299,0.187,0.10300000000000001,0.11800000000000001,0.295,0.493,0.633,0.397,0.379,0.39,0.34600000000000003,0.462,0.055999999999999994,358,0.25,1006,0.7709999999999999,0.217,0.368,16.0,1.0
14,15.0,Memphis Grizzlies*,82,19905,0.435,13.5,0.684,0.28800000000000003,0.158,0.092,0.14400000000000002,0.316,0.473,0.58,0.41600000000000004,0.385,0.38,0.354,0.504,0.033,203,0.267,979,0.8109999999999999,0.192,0.409,31.0,0.0
15,16.0,Miami Heat,82,19780,0.455,13.0,0.6859999999999999,0.29,0.16899999999999998,0.094,0.131,0.314,0.496,0.63,0.41200000000000003,0.387,0.389,0.365,0.42700000000000005,0.054000000000000006,350,0.23800000000000002,927,0.89,0.301,0.4,14.0,0.0
16,17.0,Milwaukee Bucks*,82,19780,0.474,11.8,0.71,0.35100000000000003,0.174,0.077,0.10800000000000001,0.29,0.516,0.644,0.402,0.377,0.387,0.37,0.534,0.073,448,0.282,1073,0.9279999999999999,0.276,0.387,12.0,0.0
17,18.0,Minnesota Timberwolves,82,19805,0.467,12.4,0.7509999999999999,0.304,0.16399999999999998,0.09699999999999999,0.18600000000000003,0.249,0.507,0.645,0.43700000000000006,0.392,0.402,0.349,0.535,0.059000000000000004,382,0.25,991,0.884,0.267,0.39299999999999996,11.0,0.0
18,19.0,New Orleans Pelicans,82,19905,0.45,13.3,0.6920000000000001,0.27899999999999997,0.17,0.094,0.149,0.308,0.495,0.627,0.41700000000000004,0.42700000000000005,0.38,0.35,0.503,0.048,313,0.243,988,0.833,0.21899999999999997,0.373,11.0,0.0
19,20.0,New York Knicks,82,19855,0.447,13.2,0.721,0.29100000000000004,0.126,0.132,0.172,0.27899999999999997,0.485,0.591,0.381,0.44,0.419,0.348,0.469,0.04,267,0.256,992,0.845,0.22899999999999998,0.425,23.0,0.0
20,21.0,Oklahoma City Thunder*,82,19805,0.452,12.1,0.705,0.34600000000000003,0.146,0.10400000000000001,0.109,0.295,0.504,0.614,0.418,0.391,0.379,0.327,0.466,0.063,401,0.285,1129,0.773,0.252,0.345,19.0,2.0
21,22.0,Orlando Magic,82,19805,0.44,13.5,0.7,0.266,0.168,0.109,0.157,0.3,0.488,0.616,0.42700000000000005,0.413,0.39,0.32799999999999996,0.495,0.042,272,0.231,917,0.8740000000000001,0.182,0.297,25.0,0.0
22,23.0,Philadelphia 76ers,82,19830,0.442,13.2,0.6509999999999999,0.309,0.149,0.092,0.1,0.349,0.496,0.638,0.376,0.384,0.344,0.34,0.541,0.047,301,0.26899999999999996,1087,0.875,0.154,0.406,8.0,0.0
23,24.0,Phoenix Suns,82,19830,0.45,12.5,0.745,0.306,0.154,0.12,0.165,0.255,0.491,0.629,0.41200000000000003,0.402,0.374,0.332,0.42100000000000004,0.057,358,0.258,1066,0.789,0.26899999999999996,0.32899999999999996,20.0,0.0
24,25.0,Portland Trail Blazers*,82,19930,0.45899999999999996,13.4,0.6779999999999999,0.299,0.141,0.091,0.14800000000000002,0.322,0.499,0.596,0.418,0.441,0.41700000000000004,0.375,0.444,0.048,306,0.247,935,0.789,0.19899999999999998,0.375,18.0,0.0
25,26.0,Sacramento Kings,82,19880,0.461,13.1,0.7090000000000001,0.258,0.195,0.1,0.155,0.29100000000000004,0.496,0.642,0.42100000000000004,0.41200000000000003,0.402,0.376,0.506,0.051,309,0.251,973,0.875,0.237,0.41600000000000004,18.0,0.0
26,27.0,San Antonio Spurs*,82,19805,0.469,13.5,0.7190000000000001,0.255,0.159,0.11599999999999999,0.191,0.281,0.5,0.644,0.429,0.391,0.431,0.391,0.525,0.047,292,0.215,864,0.8740000000000001,0.268,0.433,12.0,0.0
27,28.0,Toronto Raptors*,82,19780,0.46399999999999997,13.2,0.711,0.254,0.185,0.12,0.153,0.289,0.505,0.631,0.45,0.449,0.40700000000000003,0.363,0.37200000000000005,0.04,256,0.235,919,0.8170000000000001,0.273,0.381,12.0,1.0
28,29.0,Utah Jazz*,82,19755,0.466,13.1,0.6729999999999999,0.297,0.152,0.105,0.11800000000000001,0.327,0.511,0.6509999999999999,0.413,0.42700000000000005,0.363,0.37200000000000005,0.45399999999999996,0.069,416,0.233,870,0.799,0.28,0.385,14.0,1.0
29,30.0,Washington Wizards*,82,19855,0.475,13.1,0.716,0.3,0.13699999999999998,0.10800000000000001,0.16899999999999998,0.284,0.515,0.629,0.429,0.426,0.442,0.37200000000000005,0.496,0.047,302,0.26,1079,0.858,0.254,0.35100000000000003,10.0,0.0
30,,League Average,82,19815,0.457,13.3,0.684,0.29,0.152,0.099,0.142,0.316,0.503,0.631,0.414,0.41200000000000003,0.40299999999999997,0.358,0.495,0.051,322,0.25,994,0.835,0.228,0.38799999999999996,16.8,0.3
