,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Unnamed: 11_level_0,Unnamed: 12_level_0,Unnamed: 13_level_0,Unnamed: 14_level_0,Unnamed: 15_level_0,Unnamed: 16_level_0,Unnamed: 17_level_0,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
11,12.0,Indiana Pacers*,81,19590,0.436,12.7,0.755,0.271,0.19,0.11599999999999999,0.17800000000000002,0.245,0.465,0.612,0.39899999999999997,0.375,0.371,0.34700000000000003,0.513,0.048,283,0.203,742,0.847,0.251,0.364,23.0,0.0
12,13.0,Los Angeles Clippers*,82,19730,0.478,13.0,0.735,0.281,0.17,0.08900000000000001,0.195,0.265,0.522,0.677,0.46,0.43200000000000005,0.392,0.358,0.556,0.092,557,0.19399999999999998,760,0.877,0.33399999999999996,0.381,9.0,0.0
13,14.0,Los Angeles Lakers*,82,19755,0.45799999999999996,13.3,0.6970000000000001,0.281,0.17,0.08900000000000001,0.158,0.303,0.503,0.649,0.396,0.424,0.402,0.355,0.518,0.057,356,0.217,853,0.8590000000000001,0.257,0.375,19.0,0.0
14,15.0,Memphis Grizzlies*,82,19805,0.444,11.5,0.8340000000000001,0.304,0.196,0.125,0.21,0.166,0.46299999999999997,0.583,0.38299999999999995,0.405,0.4,0.345,0.5329999999999999,0.044000000000000004,255,0.23800000000000002,858,0.885,0.287,0.396,12.0,0.0
15,16.0,Miami Heat*,82,19880,0.496,13.2,0.715,0.297,0.127,0.099,0.192,0.285,0.536,0.7040000000000001,0.401,0.387,0.441,0.396,0.522,0.066,392,0.223,910,0.866,0.384,0.433,6.0,0.0
16,17.0,Milwaukee Bucks*,82,19830,0.435,12.2,0.768,0.32,0.14300000000000002,0.122,0.183,0.23199999999999998,0.457,0.589,0.331,0.391,0.369,0.36,0.5479999999999999,0.04,269,0.252,985,0.8170000000000001,0.23399999999999999,0.384,9.0,0.0
17,18.0,Minnesota Timberwolves,82,19730,0.439,12.3,0.78,0.331,0.139,0.083,0.22699999999999998,0.22,0.47700000000000004,0.613,0.32799999999999996,0.415,0.39299999999999996,0.305,0.5920000000000001,0.051,313,0.263,978,0.7979999999999999,0.226,0.345,10.0,0.0
18,19.0,New Orleans Hornets,82,19780,0.44799999999999995,12.1,0.7759999999999999,0.298,0.20800000000000002,0.095,0.175,0.22399999999999998,0.473,0.614,0.379,0.371,0.402,0.363,0.521,0.055999999999999994,329,0.22899999999999998,816,0.858,0.17600000000000002,0.382,16.0,0.0
19,20.0,New York Knicks*,82,19730,0.44799999999999995,14.6,0.6459999999999999,0.28,0.096,0.083,0.188,0.354,0.48700000000000004,0.613,0.37200000000000005,0.38,0.40700000000000003,0.376,0.39799999999999996,0.049,302,0.218,796,0.833,0.23600000000000002,0.377,30.0,2.0
20,21.0,Oklahoma City Thunder*,82,19830,0.48100000000000004,12.6,0.7559999999999999,0.294,0.146,0.13,0.18600000000000003,0.244,0.514,0.677,0.389,0.43700000000000006,0.409,0.377,0.49200000000000005,0.071,418,0.207,812,0.851,0.252,0.44,13.0,1.0
21,22.0,Orlando Magic,82,19780,0.44799999999999995,12.6,0.777,0.289,0.166,0.11599999999999999,0.20600000000000002,0.223,0.48200000000000004,0.622,0.425,0.39399999999999996,0.382,0.32899999999999996,0.563,0.04,246,0.226,931,0.82,0.228,0.371,6.0,0.0
22,23.0,Philadelphia 76ers,82,19755,0.444,12.7,0.7909999999999999,0.263,0.153,0.147,0.228,0.209,0.466,0.62,0.381,0.409,0.381,0.36,0.56,0.036000000000000004,236,0.204,792,0.855,0.3,0.381,11.0,0.0
23,24.0,Phoenix Suns,82,19805,0.44299999999999995,12.7,0.79,0.281,0.158,0.113,0.237,0.21,0.473,0.6459999999999999,0.345,0.38,0.396,0.33,0.564,0.036000000000000004,226,0.23399999999999999,1001,0.831,0.276,0.366,12.0,0.0
24,25.0,Portland Trail Blazers,82,19855,0.44799999999999995,13.6,0.716,0.284,0.126,0.095,0.21100000000000002,0.284,0.486,0.62,0.381,0.426,0.39399999999999996,0.353,0.529,0.059000000000000004,359,0.212,779,0.816,0.239,0.397,13.0,0.0
25,26.0,Sacramento Kings,82,19830,0.447,12.2,0.757,0.29100000000000004,0.21100000000000002,0.08199999999999999,0.172,0.243,0.474,0.63,0.392,0.385,0.354,0.363,0.491,0.04,247,0.252,1044,0.807,0.265,0.384,15.0,1.0
26,27.0,San Antonio Spurs*,82,19880,0.48100000000000004,12.5,0.736,0.298,0.17800000000000002,0.096,0.163,0.264,0.519,0.6629999999999999,0.41100000000000003,0.433,0.423,0.376,0.5720000000000001,0.034,207,0.26899999999999996,1127,0.905,0.35,0.41200000000000003,12.0,0.0
27,28.0,Toronto Raptors,82,19980,0.446,13.5,0.7509999999999999,0.239,0.16899999999999998,0.12300000000000001,0.22,0.249,0.48,0.655,0.42700000000000005,0.40399999999999997,0.37200000000000005,0.34299999999999997,0.541,0.057,353,0.18,679,0.809,0.21,0.355,9.0,0.0
28,29.0,Utah Jazz,82,19880,0.45399999999999996,12.5,0.794,0.27399999999999997,0.192,0.105,0.22399999999999998,0.20600000000000002,0.47700000000000004,0.662,0.377,0.375,0.38299999999999995,0.366,0.5539999999999999,0.052000000000000005,318,0.21,851,0.893,0.21899999999999997,0.37799999999999995,16.0,0.0
29,30.0,Washington Wizards,82,19855,0.435,13.1,0.777,0.23800000000000002,0.177,0.145,0.21600000000000003,0.223,0.455,0.623,0.39299999999999996,0.371,0.377,0.365,0.5429999999999999,0.047,296,0.188,675,0.9009999999999999,0.33,0.457,8.0,0.0
30,,League Average,82,19817,0.45299999999999996,12.6,0.757,0.293,0.16399999999999998,0.107,0.193,0.243,0.483,0.631,0.381,0.395,0.39299999999999996,0.359,0.535,0.052000000000000005,318,0.23,891,0.851,0.268,0.39,14.0,0.3
